1205	6677.7	6.19048
1206	6675	2.69412
1207	6670.9	4.10119
1208	6668.09	2.80775
1209	6664.76	3.33333
1210	6661.32	3.44119
1211	6657.82	3.5
1212	6655	2.81818
1213	6652.21	2.78788
1214	6649.51	2.7056
1215	6646.21	3.29266
1216	6643.34	2.87442
1217	6640.38	2.96228
1218	6637.24	3.13876
1219	6633.28	3.95518
1220	6629.27	4.01731
1221	6626.32	2.94286
1222	6623.1	3.22726
1223	6620.14	2.96078
1224	6616.32	3.81662
1225	6613.54	2.7807
1226	6610.79	2.74347
1227	6608.1	2.69568
1228	6605.49	2.60476
1229	6602.89	2.6
1230	6597.16	5.73651
1231	6593.19	3.96667
